identifier.ppn	type	date.issued	title	part	title.alternative	identifier.isbn	contributor.author	contributor.other	identifier.pi	rights	publisher	language.iso	subject.jel	description.version	seriesname	relation.ispartofseries	journalname	relation.ispartof	identifier.url	seriesNo	repecFulltextUrl	description.abstract
1696747023	m	2019	IO for export(s)				Mrázová, Monika	Neary, J. Peter			London : Centre for Economic Policy Research	eng			Discussion paper series / Centre for Economic Policy Research. International trade and regional economics	(DE-627)32040868X|(DE-576)095551840|(DE-600)2001019-9			https://cepr.org/active/publications/discussion_papers/dp.php?dpno=14133	14133	https://repec.cepr.org/repec/cpr/ceprdp/DP14133.pdf	
1696765234	m	2019	Bond funds and credit risk				Choi, Jaewon	Dasgupta, Amil|Oh, Ji Yeol Jimmy			London : Centre for Economic Policy Research	eng			Discussion paper series / Centre for Economic Policy Research. Financial economics	(DE-627)32040868X|(DE-576)095551840|(DE-600)2001019-9			https://cepr.org/active/publications/discussion_papers/dp.php?dpno=14134	14134	https://repec.cepr.org/repec/cpr/ceprdp/DP14134.pdf	
1696783674	m	2019	The mental health effects of retirement				Picchio, Matteo	Ours, Jan C. van			London : Centre for Economic Policy Research	eng			Discussion paper series / Centre for Economic Policy Research. Labour economics	(DE-627)32040868X|(DE-576)095551840|(DE-600)2001019-9			https://cepr.org/active/publications/discussion_papers/dp.php?dpno=14135	14135	https://repec.cepr.org/repec/cpr/ceprdp/DP14135.pdf	
1696784395	m	2019	Technology boom, labor reallocation, and human capital depreciation				Hombert, Johan	Matray, Adrien			London : Centre for Economic Policy Research	eng			Discussion paper series / Centre for Economic Policy Research. Macroeconomics and growth	(DE-627)32040868X|(DE-576)095551840|(DE-600)2001019-9			https://cepr.org/active/publications/discussion_papers/dp.php?dpno=14136	14136	https://repec.cepr.org/repec/cpr/ceprdp/DP14136.pdf	
1696785243	m	2019	Globalization, redistribution, and the size of government				Espinoza, Raphael	Ostry, Jonathan David|Zhang, Xiaoxiao			London : Centre for Economic Policy Research	eng			Discussion paper series / Centre for Economic Policy Research. Development economics. International macroeconomics and finance. Macroeconomics and growth. Public economics	(DE-627)32040868X|(DE-576)095551840|(DE-600)2001019-9			https://cepr.org/active/publications/discussion_papers/dp.php?dpno=14137	14137	https://repec.cepr.org/repec/cpr/ceprdp/DP14137.pdf	
169678588X	m	2019	The wheels of change : technology adoption, millwrights, and persistence in Britain's industrialization				Van Der Beek, Karine	Mokyr, Joel|Sarid, Assaf			London : Centre for Economic Policy Research	eng			Discussion paper series / Centre for Economic Policy Research. Economic history. Macroeconomics and growth	(DE-627)32040868X|(DE-576)095551840|(DE-600)2001019-9			https://cepr.org/active/publications/discussion_papers/dp.php?dpno=14138	14138	https://repec.cepr.org/repec/cpr/ceprdp/DP14138.pdf	
1696786304	m	2019	Labor market frictions and lowest low fertility				Guner, Nezih	Kaya, Ezgi|Sánchez Marcos, Virginia			London : Centre for Economic Policy Research	eng			Discussion paper series / Centre for Economic Policy Research. Labour economics. Macroeconomics and growth	(DE-627)32040868X|(DE-576)095551840|(DE-600)2001019-9			https://cepr.org/active/publications/discussion_papers/dp.php?dpno=14139	14139	https://repec.cepr.org/repec/cpr/ceprdp/DP14139.pdf	
1696786533	m	2019	Checking if the straitjacket fits				Pagan, Adrian R.	Wickens, Michael R.			London : Centre for Economic Policy Research	eng			Discussion paper series / Centre for Economic Policy Research. Monetary economics and fluctuations	(DE-627)32040868X|(DE-576)095551840|(DE-600)2001019-9			https://cepr.org/active/publications/discussion_papers/dp.php?dpno=14140	14140	https://repec.cepr.org/repec/cpr/ceprdp/DP14140.pdf	
1696822262	m	2019	Social interaction methods				Hsieh, Chih-Sheng	Lin, Xu|Patacchini, Eleonora			London : Centre for Economic Policy Research	eng			Discussion paper series / Centre for Economic Policy Research. International trade and regional economics. Public economics	(DE-627)32040868X|(DE-576)095551840|(DE-600)2001019-9			https://cepr.org/active/publications/discussion_papers/dp.php?dpno=14141	14141	https://repec.cepr.org/repec/cpr/ceprdp/DP14141.pdf	
169683225X	m	2019	Raising the inflation target : how much extra room does it really give?				L'Huillier, Jean-Paul	Schoenle, Raphael			London : Centre for Economic Policy Research	eng			Discussion paper series / Centre for Economic Policy Research. Monetary economics and fluctuations	(DE-627)32040868X|(DE-576)095551840|(DE-600)2001019-9			https://cepr.org/active/publications/discussion_papers/dp.php?dpno=14142	14142	https://repec.cepr.org/repec/cpr/ceprdp/DP14142.pdf	
1696832713	m	2019	Tech clusters				Kerr, William R.	Robert-Nicoud, Frédéric			London : Centre for Economic Policy Research	eng			Discussion paper series / Centre for Economic Policy Research. International trade and regional economics	(DE-627)32040868X|(DE-576)095551840|(DE-600)2001019-9			https://cepr.org/active/publications/discussion_papers/dp.php?dpno=14143	14143	https://repec.cepr.org/repec/cpr/ceprdp/DP14143.pdf	
1696833221	m	2019	Optimal taxation with homeownership and wealth inequality				Reichlin, Pietro	Borri, Nicola			London : Centre for Economic Policy Research	eng			Discussion paper series / Centre for Economic Policy Research. Macroeconomics and growth	(DE-627)32040868X|(DE-576)095551840|(DE-600)2001019-9			https://cepr.org/active/publications/discussion_papers/dp.php?dpno=14144	14144	https://repec.cepr.org/repec/cpr/ceprdp/DP14144.pdf	
1696833787	m	2019	The intellectual spoils of war? : defense R&D, productivity and international spillovers				Moretti, Enrico	Steinwender, Claudia|Van Reenen, John			London : Centre for Economic Policy Research	eng			Discussion paper series / Centre for Economic Policy Research. Labour economics. Public economics	(DE-627)32040868X|(DE-576)095551840|(DE-600)2001019-9			https://cepr.org/active/publications/discussion_papers/dp.php?dpno=14145	14145	https://repec.cepr.org/repec/cpr/ceprdp/DP14145.pdf	
1696834198	m	2019	Equilibrium counterfactuals				Chemla, Gilles	Hennessy, Christopher A.			London : Centre for Economic Policy Research	eng			Discussion paper series / Centre for Economic Policy Research. Financial economics. Industrial organization. Public economics	(DE-627)32040868X|(DE-576)095551840|(DE-600)2001019-9			https://cepr.org/active/publications/discussion_papers/dp.php?dpno=14146	14146	https://repec.cepr.org/repec/cpr/ceprdp/DP14146.pdf	
1696834988	m	2019	Reference dependence in the housing market				Andersen, Steffen	Bădărinză, Cristian|Liu, Lu|Marx, Julie|Ramadorai, Tarun			London : Centre for Economic Policy Research	eng			Discussion paper series / Centre for Economic Policy Research. Financial economics	(DE-627)32040868X|(DE-576)095551840|(DE-600)2001019-9			https://cepr.org/active/publications/discussion_papers/dp.php?dpno=14147	14147	https://repec.cepr.org/repec/cpr/ceprdp/DP14147.pdf	
1696835755	m	2019	Altruism, insurance, and costly solidarity commitments				Barrett, Christopher B.	Nourani, Vesall|Patacchini, Eleonora|Walker, Thomas			London : Centre for Economic Policy Research	eng			Discussion paper series / Centre for Economic Policy Research. Development economics. Public economics	(DE-627)32040868X|(DE-576)095551840|(DE-600)2001019-9			https://cepr.org/active/publications/discussion_papers/dp.php?dpno=14148	14148	https://repec.cepr.org/repec/cpr/ceprdp/DP14148.pdf	
1696836573	m	2019	Avoiding judgement by recommending inaction : beliefs manipulation and reputational concerns				Camara, Fanny				London : Centre for Economic Policy Research	eng			Discussion paper series / Centre for Economic Policy Research. Industrial organization	(DE-627)32040868X|(DE-576)095551840|(DE-600)2001019-9			https://cepr.org/active/publications/discussion_papers/dp.php?dpno=14149	14149	https://repec.cepr.org/repec/cpr/ceprdp/DP14149.pdf	
169683709X	m	2019	The Frankemagreat convergence : skill accumulation and mass education in Africa and Asia, 1870-2010				Frankema, Ewout	Waijenburg, Marlous van			London : Centre for Economic Policy Research	eng			Discussion paper series / Centre for Economic Policy Research. Development economics. Economic history	(DE-627)32040868X|(DE-576)095551840|(DE-600)2001019-9			https://cepr.org/active/publications/discussion_papers/dp.php?dpno=14150	14150	https://repec.cepr.org/repec/cpr/ceprdp/DP14150.pdf	
1696866723	m	2019	Labor in the boardroom				Jäger, Simon	Schoefer, Benjamin|Heining, Jörg			London : Centre for Economic Policy Research	eng			Discussion paper series / Centre for Economic Policy Research. Labour economics. Macroeconomics and growth	(DE-627)32040868X|(DE-576)095551840|(DE-600)2001019-9			https://cepr.org/active/publications/discussion_papers/dp.php?dpno=14151	14151	https://repec.cepr.org/repec/cpr/ceprdp/DP14151.pdf	
1696876869	m	2019	Knowledge cycles and corporate investment				Cujean, Julien	Bustamante, Maria Cecilia|Frésard, Laurent			London : Centre for Economic Policy Research	eng			Discussion paper series / Centre for Economic Policy Research. Financial economics	(DE-627)32040868X|(DE-576)095551840|(DE-600)2001019-9			https://cepr.org/active/publications/discussion_papers/dp.php?dpno=14152	14152	https://repec.cepr.org/repec/cpr/ceprdp/DP14152.pdf	
1696881293	m	2019	The low-minus-high portfolio and the factor zoo				Andrei, Daniel	Cujean, Julien|Fournier, Mathieu			London : Centre for Economic Policy Research	eng			Discussion paper series / Centre for Economic Policy Research. Financial economics	(DE-627)32040868X|(DE-576)095551840|(DE-600)2001019-9			https://cepr.org/active/publications/discussion_papers/dp.php?dpno=14153	14153	https://repec.cepr.org/repec/cpr/ceprdp/DP14153.pdf	
1696881528	m	2019	More (or less) economic limits of the blockchain				Gans, Joshua	Gandal, Neil			London : Centre for Economic Policy Research	eng			Discussion paper series / Centre for Economic Policy Research. Industrial organization	(DE-627)32040868X|(DE-576)095551840|(DE-600)2001019-9			https://cepr.org/active/publications/discussion_papers/dp.php?dpno=14154	14154	https://repec.cepr.org/repec/cpr/ceprdp/DP14154.pdf	
1696881749	m	2019	Climate regulation and emissions abatement : theory and evidence from firms' disclosures				Ramadorai, Tarun	Zeni, Federica			London : Centre for Economic Policy Research	eng			Discussion paper series / Centre for Economic Policy Research. Financial economics. Industrial organization	(DE-627)32040868X|(DE-576)095551840|(DE-600)2001019-9			https://cepr.org/active/publications/discussion_papers/dp.php?dpno=14155	14155	https://repec.cepr.org/repec/cpr/ceprdp/DP14155.pdf	
1696882052	m	2019	"""The political economy of protection in GVCs : evidence from Chinese micro data"""				Mayda, Anna Maria	Ludema, Rodney D.|Yu, Zhi|Yu, Miaojie			London : Centre for Economic Policy Research	eng			Discussion paper series / Centre for Economic Policy Research. International trade and regional economics	(DE-627)32040868X|(DE-576)095551840|(DE-600)2001019-9			https://cepr.org/active/publications/discussion_papers/dp.php?dpno=14156	14156	https://repec.cepr.org/repec/cpr/ceprdp/DP14156.pdf	
1696882125	m	2019	The shrinking advantage of market potential				Brülhart, Marius	Desmet, Klaus|Klinke, Gian-Paolo			London : Centre for Economic Policy Research	eng			Discussion paper series / Centre for Economic Policy Research. International trade and regional economics	(DE-627)32040868X|(DE-576)095551840|(DE-600)2001019-9			https://cepr.org/active/publications/discussion_papers/dp.php?dpno=14157	14157	https://repec.cepr.org/repec/cpr/ceprdp/DP14157.pdf	
1696882206	m	2019	The origination and distribution of money market instruments: sterling bills of exchange during the first globalisation				Accominotti, Olivier	Lucena, Delio|Ugolini, Stefano			London : Centre for Economic Policy Research	eng			Discussion paper series / Centre for Economic Policy Research. Economic history. Financial economics	(DE-627)32040868X|(DE-576)095551840|(DE-600)2001019-9			https://cepr.org/active/publications/discussion_papers/dp.php?dpno=14058	14058	https://repec.cepr.org/repec/cpr/ceprdp/DP14058.pdf	
1696882303	m	2019	"""Too young to die"" : deprivation measures combining poverty and premature mortality"				Baland, Jean-Marie	Decerf, Benoit|Cassan, Guilhem			London : Centre for Economic Policy Research	eng			Discussion paper series / Centre for Economic Policy Research. Development economics. Public economics	(DE-627)32040868X|(DE-576)095551840|(DE-600)2001019-9			https://cepr.org/active/publications/discussion_papers/dp.php?dpno=14059	14059	https://repec.cepr.org/repec/cpr/ceprdp/DP14059.pdf	
1696882362	m	2019	Auctions with unknown capacities : understanding competition among renewables				Fabra, Natalia	Llobet, Gerard			London : Centre for Economic Policy Research	eng			Discussion paper series / Centre for Economic Policy Research. Industrial organization	(DE-627)32040868X|(DE-576)095551840|(DE-600)2001019-9			https://cepr.org/active/publications/discussion_papers/dp.php?dpno=14060	14060	https://repec.cepr.org/repec/cpr/ceprdp/DP14060.pdf	
1696940729	m	2019	Do doctors improve the health care of their parents? : evidence from admission lotteries				Artmann, Elisabeth	Oosterbeek, Hessel|Klaauw, Bas van der			London : Centre for Economic Policy Research	eng			Discussion paper series / Centre for Economic Policy Research. Public economics	(DE-627)32040868X|(DE-576)095551840|(DE-600)2001019-9			https://cepr.org/active/publications/discussion_papers/dp.php?dpno=14061	14061	https://repec.cepr.org/repec/cpr/ceprdp/DP14061.pdf	
1696943167	m	2019	Household heterogeneity and the transmission of foreign shocks				De Ferra, Sergio	Mitman, Kurt|Romei, Federica			London : Centre for Economic Policy Research	eng			Discussion paper series / Centre for Economic Policy Research. International macroeconomics and finance. Monetary economics and fluctuations	(DE-627)32040868X|(DE-576)095551840|(DE-600)2001019-9			https://cepr.org/active/publications/discussion_papers/dp.php?dpno=14062	14062	https://repec.cepr.org/repec/cpr/ceprdp/DP14062.pdf	
1696953693	m	2019	The market for lemons with seller partition				Gersbach, Hans	Mamageishvili, Akaki|Tejada, Oriol			London : Centre for Economic Policy Research	eng			Discussion paper series / Centre for Economic Policy Research. Industrial organization	(DE-627)32040868X|(DE-576)095551840|(DE-600)2001019-9			https://cepr.org/active/publications/discussion_papers/dp.php?dpno=14063	14063	https://repec.cepr.org/repec/cpr/ceprdp/DP14063.pdf	
